No,GH Project,Link SO,Snippet ID,Dataset Status,Before Dataset Path,After Dataset Path,Stack Overflow Java File Path,Stack Overflow Method Name,Stack Overflow Start Line,Stack Overflow End Line,Final Manual Validation,Recommendation Type
292,camunda-consulting,https://stackoverflow.com/questions/15160629,so_15160629_block_2,ELIGIBLE,dataset/before/so_15160629_block_2.java,dataset/after/so_15160629_block_2.java,15160629/15160629_2_recent.java,method,1,25,Agress Yes,Improving Code
293,camunda-consulting,https://stackoverflow.com/questions/15160629,so_15160629_block_2,ELIGIBLE,dataset/before/so_15160629_block_2.java,dataset/after/so_15160629_block_2.java,15160629/15160629_2_recent.java,method,1,25,Agress Yes,Improving Code
294,camunda-consulting,https://stackoverflow.com/questions/56259221,so_56259221_block_5,ELIGIBLE,dataset/before/so_56259221_block_5.java,dataset/after/so_56259221_block_5.java,56259221/56259221_5_recent.java,method,1,13,Agree No,""
682,carlspring,https://stackoverflow.com/questions/18454342,so_18454342_block_2,ELIGIBLE,dataset/before/so_18454342_block_2.java,dataset/after/so_18454342_block_2.java,18454342/18454342_2_recent.java,method,1,29,Agree No,""
414,ccrama,https://stackoverflow.com/questions/27436796,so_27436796_block_2,ELIGIBLE,dataset/before/so_27436796_block_2.java,dataset/after/so_27436796_block_2.java,27436796/27436796_2_recent.java,method,1,69,Agress Yes,Improving Code
396,changmingxie,https://stackoverflow.com/questions/58370217,so_58370217_block_2,ELIGIBLE,dataset/before/so_58370217_block_2.java,dataset/after/so_58370217_block_2.java,58370217/58370217_2_recent.java,method,1,45,Agress Yes,Improving Code
93,chatty,https://stackoverflow.com/questions/45262825,so_45262825_block_4,ELIGIBLE,dataset/before/so_45262825_block_4.java,dataset/after/so_45262825_block_4.java,45262825/45262825_4_recent.java,method,1,124,Agree No,""
94,chatty,https://stackoverflow.com/questions/45262825,so_45262825_block_4,ELIGIBLE,dataset/before/so_45262825_block_4.java,dataset/after/so_45262825_block_4.java,45262825/45262825_4_recent.java,method,1,124,Agree No,""
314,chrislacy,https://stackoverflow.com/questions/9293885,so_9293885_block_2,ELIGIBLE,dataset/before/so_9293885_block_2.java,dataset/after/so_9293885_block_2.java,9293885/9293885_2_recent.java,method,1,18,Agress Yes,Bug Fixing
472,ciallo-dev,https://stackoverflow.com/questions/25985720,so_25985720_block_14,ELIGIBLE,dataset/before/so_25985720_block_14.java,dataset/after/so_25985720_block_14.java,25985720/25985720_14_recent.java,method,1,21,Agree No,""
104,citybench,https://stackoverflow.com/questions/12738229,so_12738229_block_2,ELIGIBLE,dataset/before/so_12738229_block_2.java,dataset/after/so_12738229_block_2.java,12738229/12738229_2_30063703.java,sortByValue,5,21,Agress Yes,Improving Code
493,cityzenapp,https://stackoverflow.com/questions/60128473,so_60128473_block_8,ELIGIBLE,dataset/before/so_60128473_block_8.java,dataset/after/so_60128473_block_8.java,60128473/60128473_8_recent.java,method,1,122,Agree No,""
168,clouway,https://stackoverflow.com/questions/59664498,so_59664498_block_2,ELIGIBLE,dataset/before/so_59664498_block_2.java,dataset/after/so_59664498_block_2.java,59664498/59664498_2_recent.java,method,1,68,Agress Yes,Bug Fixing
203,code4craft,https://stackoverflow.com/questions/31868761,so_31868761_block_4,ELIGIBLE,dataset/before/so_31868761_block_4.java,dataset/after/so_31868761_block_4.java,31868761/31868761_4_96856276.java,method,1,12,Agree No,""
504,controlsfx,https://stackoverflow.com/questions/54491401,so_54491401_block_2,ELIGIBLE,dataset/before/so_54491401_block_2.java,dataset/after/so_54491401_block_2.java,54491401/54491401_2_190812542.java,start,21,65,Agree No,""
774,controlsystemstudio,https://stackoverflow.com/questions/32164598,so_32164598_block_8,ELIGIBLE,dataset/before/so_32164598_block_8.java,dataset/after/so_32164598_block_8.java,32164598/32164598_8_recent.java,method,1,15,Agress Yes,Bug Fixing
605,conventions,https://stackoverflow.com/questions/4429257,so_4429257_block_2,ELIGIBLE,dataset/before/so_4429257_block_2.java,dataset/after/so_4429257_block_2.java,4429257/4429257_2_9347476.java,newBundle,2,32,Agree No,""
87,convertapi,https://stackoverflow.com/questions/41251473,so_41251473_block_6,ELIGIBLE,dataset/before/so_41251473_block_6.java,dataset/after/so_41251473_block_6.java,41251473/41251473_6_recent.java,method,1,20,Agress Yes,Improving Code
45,corretto,https://stackoverflow.com/questions/13462440,so_13462440_block_6,ELIGIBLE,dataset/before/so_13462440_block_6.java,dataset/after/so_13462440_block_6.java,13462440/13462440_6_32050882.java,init,30,44,Agress Yes,Improving Code
46,corretto,https://stackoverflow.com/questions/58993471,so_58993471_block_2,ELIGIBLE,dataset/before/so_58993471_block_2.java,dataset/after/so_58993471_block_2.java,58993471/58993471_2_recent.java,method,1,363,Agress Yes,Improving Code
47,corretto,https://stackoverflow.com/questions/29866762,so_29866762_block_2,ELIGIBLE,dataset/before/so_29866762_block_2.java,dataset/after/so_29866762_block_2.java,29866762/29866762_2_89013107.java,method,1,40,Agress Yes,Improving Code
48,corretto,https://stackoverflow.com/questions/29866762,so_29866762_block_2,ELIGIBLE,dataset/before/so_29866762_block_2.java,dataset/after/so_29866762_block_2.java,29866762/29866762_2_89013107.java,method,1,40,Agress Yes,Improving Code
49,corretto,https://stackoverflow.com/questions/46830988,so_46830988_block_4,ELIGIBLE,dataset/before/so_46830988_block_4.java,dataset/after/so_46830988_block_4.java,46830988/46830988_4_158689916.java,method,1,19,Agree No,""
50,corretto,https://stackoverflow.com/questions/16799135,so_16799135_block_10,ELIGIBLE,dataset/before/so_16799135_block_10.java,dataset/after/so_16799135_block_10.java,16799135/16799135_10_41317480.java,method,1,23,Agress Yes,Improving Code
51,corretto,https://stackoverflow.com/questions/29330741,so_29330741_block_6,ELIGIBLE,dataset/before/so_29330741_block_6.java,dataset/after/so_29330741_block_6.java,29330741/29330741_6_86929181.java,method,1,13,Agress Yes,Improving Code
52,corretto,https://stackoverflow.com/questions/29330741,so_29330741_block_6,ELIGIBLE,dataset/before/so_29330741_block_6.java,dataset/after/so_29330741_block_6.java,29330741/29330741_6_86929181.java,method,1,13,Agree No,""
53,corretto,https://stackoverflow.com/questions/45774144,so_45774144_block_4,ELIGIBLE,dataset/before/so_45774144_block_4.java,dataset/after/so_45774144_block_4.java,45774144/45774144_4_recent.java,method,1,21,Agress Yes,Improving Code
54,corretto,https://stackoverflow.com/questions/54119640,so_54119640_block_4,ELIGIBLE,dataset/before/so_54119640_block_4.java,dataset/after/so_54119640_block_4.java,54119640/54119640_4_189259651.java,mouseClicked,10,26,Agress Yes,Improving Code
55,corretto,https://stackoverflow.com/questions/58993471,so_58993471_block_2,ELIGIBLE,dataset/before/so_58993471_block_2.java,dataset/after/so_58993471_block_2.java,58993471/58993471_2_recent.java,method,1,363,Agree No,""
56,corretto,https://stackoverflow.com/questions/58993471,so_58993471_block_2,ELIGIBLE,dataset/before/so_58993471_block_2.java,dataset/after/so_58993471_block_2.java,58993471/58993471_2_recent.java,method,1,363,Agree No,""
57,corretto,https://stackoverflow.com/questions/64938483,so_64938483_block_2,ELIGIBLE,dataset/before/so_64938483_block_2.java,dataset/after/so_64938483_block_2.java,64938483/64938483_2_recent.java,method,1,68,Agress Yes,Improving Code
58,corretto,https://stackoverflow.com/questions/6702420,so_6702420_block_2,ELIGIBLE,dataset/before/so_6702420_block_2.java,dataset/after/so_6702420_block_2.java,6702420/6702420_2_89518975.java,main,9,18,Agree No,""
59,corretto,https://stackoverflow.com/questions/58993471,so_58993471_block_2,ELIGIBLE,dataset/before/so_58993471_block_2.java,dataset/after/so_58993471_block_2.java,58993471/58993471_2_recent.java,method,1,363,Agree No,""
60,corretto,https://stackoverflow.com/questions/58993471,so_58993471_block_2,ELIGIBLE,dataset/before/so_58993471_block_2.java,dataset/after/so_58993471_block_2.java,58993471/58993471_2_recent.java,method,1,363,Agree No,""
61,corretto,https://stackoverflow.com/questions/58993471,so_58993471_block_2,ELIGIBLE,dataset/before/so_58993471_block_2.java,dataset/after/so_58993471_block_2.java,58993471/58993471_2_recent.java,method,1,363,Agree No,""
62,corretto,https://stackoverflow.com/questions/58993471,so_58993471_block_2,ELIGIBLE,dataset/before/so_58993471_block_2.java,dataset/after/so_58993471_block_2.java,58993471/58993471_2_recent.java,method,1,363,Agree No,""
63,corretto,https://stackoverflow.com/questions/58617321,so_58617321_block_2,ELIGIBLE,dataset/before/so_58617321_block_2.java,dataset/after/so_58617321_block_2.java,58617321/58617321_2_recent.java,method,1,17,Agree No,""
64,corretto,https://stackoverflow.com/questions/45774144,so_45774144_block_4,ELIGIBLE,dataset/before/so_45774144_block_4.java,dataset/after/so_45774144_block_4.java,45774144/45774144_4_recent.java,method,1,21,Agree No,""
65,corretto,https://stackoverflow.com/questions/58993471,so_58993471_block_2,ELIGIBLE,dataset/before/so_58993471_block_2.java,dataset/after/so_58993471_block_2.java,58993471/58993471_2_recent.java,method,1,363,Agree No,""
66,corretto,https://stackoverflow.com/questions/29866762,so_29866762_block_2,ELIGIBLE,dataset/before/so_29866762_block_2.java,dataset/after/so_29866762_block_2.java,29866762/29866762_2_89013107.java,method,1,40,Agree No,""
67,corretto,https://stackoverflow.com/questions/29866762,so_29866762_block_2,ELIGIBLE,dataset/before/so_29866762_block_2.java,dataset/after/so_29866762_block_2.java,29866762/29866762_2_89013107.java,method,1,40,Agress Yes,Improving Code
68,corretto,https://stackoverflow.com/questions/46830988,so_46830988_block_4,ELIGIBLE,dataset/before/so_46830988_block_4.java,dataset/after/so_46830988_block_4.java,46830988/46830988_4_158689916.java,method,1,19,Agree No,""
69,corretto,https://stackoverflow.com/questions/62919983,so_62919983_block_2,ELIGIBLE,dataset/before/so_62919983_block_2.java,dataset/after/so_62919983_block_2.java,62919983/62919983_2_recent.java,method,1,17,Agree No,""
70,corretto,https://stackoverflow.com/questions/16799135,so_16799135_block_10,ELIGIBLE,dataset/before/so_16799135_block_10.java,dataset/after/so_16799135_block_10.java,16799135/16799135_10_41317480.java,method,1,23,Agress Yes,Improving Code
71,corretto,https://stackoverflow.com/questions/29330741,so_29330741_block_6,ELIGIBLE,dataset/before/so_29330741_block_6.java,dataset/after/so_29330741_block_6.java,29330741/29330741_6_86929181.java,method,1,13,Agress Yes,Improving Code
72,corretto,https://stackoverflow.com/questions/29330741,so_29330741_block_6,ELIGIBLE,dataset/before/so_29330741_block_6.java,dataset/after/so_29330741_block_6.java,29330741/29330741_6_86929181.java,method,1,13,Agree No,""
73,corretto,https://stackoverflow.com/questions/58993471,so_58993471_block_2,ELIGIBLE,dataset/before/so_58993471_block_2.java,dataset/after/so_58993471_block_2.java,58993471/58993471_2_recent.java,method,1,363,Agree No,""
74,corretto,https://stackoverflow.com/questions/58993471,so_58993471_block_2,ELIGIBLE,dataset/before/so_58993471_block_2.java,dataset/after/so_58993471_block_2.java,58993471/58993471_2_recent.java,method,1,363,Agree No,""
75,corretto,https://stackoverflow.com/questions/58993471,so_58993471_block_2,ELIGIBLE,dataset/before/so_58993471_block_2.java,dataset/after/so_58993471_block_2.java,58993471/58993471_2_recent.java,method,1,363,Agree No,""
76,corretto,https://stackoverflow.com/questions/64938483,so_64938483_block_2,ELIGIBLE,dataset/before/so_64938483_block_2.java,dataset/after/so_64938483_block_2.java,64938483/64938483_2_recent.java,method,1,68,Agress Yes,Improving Code
77,corretto,https://stackoverflow.com/questions/6702420,so_6702420_block_2,ELIGIBLE,dataset/before/so_6702420_block_2.java,dataset/after/so_6702420_block_2.java,6702420/6702420_2_89518975.java,main,9,18,Agree No,""
78,corretto,https://stackoverflow.com/questions/58993471,so_58993471_block_2,ELIGIBLE,dataset/before/so_58993471_block_2.java,dataset/after/so_58993471_block_2.java,58993471/58993471_2_recent.java,method,1,363,Agree No,""
79,corretto,https://stackoverflow.com/questions/58993471,so_58993471_block_2,ELIGIBLE,dataset/before/so_58993471_block_2.java,dataset/after/so_58993471_block_2.java,58993471/58993471_2_recent.java,method,1,363,Agree No,""
80,corretto,https://stackoverflow.com/questions/58993471,so_58993471_block_2,ELIGIBLE,dataset/before/so_58993471_block_2.java,dataset/after/so_58993471_block_2.java,58993471/58993471_2_recent.java,method,1,363,Agree No,""
81,corretto,https://stackoverflow.com/questions/58993471,so_58993471_block_2,ELIGIBLE,dataset/before/so_58993471_block_2.java,dataset/after/so_58993471_block_2.java,58993471/58993471_2_recent.java,method,1,363,Agree No,""
82,corretto,https://stackoverflow.com/questions/58993471,so_58993471_block_2,ELIGIBLE,dataset/before/so_58993471_block_2.java,dataset/after/so_58993471_block_2.java,58993471/58993471_2_recent.java,method,1,363,Agree No,""
83,corretto,https://stackoverflow.com/questions/1520212,so_1520212_block_2,ELIGIBLE,dataset/before/so_1520212_block_2.java,dataset/after/so_1520212_block_2.java,1520212/1520212_2_recent.java,shuffleArray,19,31,Agree No,""
84,corretto,https://stackoverflow.com/questions/58617321,so_58617321_block_2,ELIGIBLE,dataset/before/so_58617321_block_2.java,dataset/after/so_58617321_block_2.java,58617321/58617321_2_recent.java,method,1,17,Agress Yes,Improving Code
209,cplutte,https://stackoverflow.com/questions/13329885,so_13329885_block_2,ELIGIBLE,dataset/before/so_13329885_block_2.java,dataset/after/so_13329885_block_2.java,13329885/13329885_2_recent.java,method,1,154,Agree No,""
345,crazyhitty,https://stackoverflow.com/questions/9109728,so_9109728_block_6,ELIGIBLE,dataset/before/so_9109728_block_6.java,dataset/after/so_9109728_block_6.java,9109728/9109728_6_recent.java,copyDataBase,43,54,Agress Yes,Improving Code
346,crazyhitty,https://stackoverflow.com/questions/9109728,so_9109728_block_8,EXCLUDED,"","",9109728/9109728_8_133022768.java,createDatabase,18,30,Agress Yes,Improving Code
328,cruxframework,https://stackoverflow.com/questions/41225553,so_41225553_block_2,ELIGIBLE,dataset/before/so_41225553_block_2.java,dataset/after/so_41225553_block_2.java,41225553/41225553_2_recent.java,method,1,34,Agress Yes,Improving Code
186,cryptoguardoss,https://stackoverflow.com/questions/30952083,so_30952083_block_2,ELIGIBLE,dataset/before/so_30952083_block_2.java,dataset/after/so_30952083_block_2.java,30952083/30952083_2_93280714.java,method,1,31,Agress Yes,Bug Fixing
653,ctripcorp,https://stackoverflow.com/questions/59664498,so_59664498_block_2,ELIGIBLE,dataset/before/so_59664498_block_2.java,dataset/after/so_59664498_block_2.java,59664498/59664498_2_recent.java,method,1,68,Agress Yes,Improving Code
582,cymcsg,https://stackoverflow.com/questions/20276324,so_20276324_block_2,ELIGIBLE,dataset/before/so_20276324_block_2.java,dataset/after/so_20276324_block_2.java,20276324/20276324_2_recent.java,method,1,12,Agress Yes,Improving Code
236,cyriux,https://stackoverflow.com/questions/9293885,so_9293885_block_2,ELIGIBLE,dataset/before/so_9293885_block_2.java,dataset/after/so_9293885_block_2.java,9293885/9293885_2_recent.java,method,1,18,Agress Yes,Bug Fixing
665,daliyan,https://stackoverflow.com/questions/6788456,so_6788456_block_2,ELIGIBLE,dataset/before/so_6788456_block_2.java,dataset/after/so_6788456_block_2.java,6788456/6788456_2_209269621.java,method,1,15,Agree No,""
666,daliyan,https://stackoverflow.com/questions/6788456,so_6788456_block_2,ELIGIBLE,dataset/before/so_6788456_block_2.java,dataset/after/so_6788456_block_2.java,6788456/6788456_2_209269621.java,method,1,15,Agree No,""
19,datastax,https://stackoverflow.com/questions/18454342,so_18454342_block_2,ELIGIBLE,dataset/before/so_18454342_block_2.java,dataset/after/so_18454342_block_2.java,18454342/18454342_2_recent.java,method,1,29,Agress Yes,Improving Code
427,davidwhitlock,https://stackoverflow.com/questions/29548090,so_29548090_block_4,ELIGIBLE,dataset/before/so_29548090_block_4.java,dataset/after/so_29548090_block_4.java,29548090/29548090_4_recent.java,method,1,78,Agress Yes,Improving Code
406,daxiak,https://stackoverflow.com/questions/9293885,so_9293885_block_2,ELIGIBLE,dataset/before/so_9293885_block_2.java,dataset/after/so_9293885_block_2.java,9293885/9293885_2_recent.java,method,1,18,Agress Yes,Improving Code
407,daxiak,https://stackoverflow.com/questions/30321780,so_30321780_block_2,ELIGIBLE,dataset/before/so_30321780_block_2.java,dataset/after/so_30321780_block_2.java,30321780/30321780_2_recent.java,method,1,19,Agree No,""
667,deeplearning4j,https://stackoverflow.com/questions/12738229,so_12738229_block_2,ELIGIBLE,dataset/before/so_12738229_block_2.java,dataset/after/so_12738229_block_2.java,12738229/12738229_2_30063703.java,sortByValue,5,21,Agress Yes,Improving Code
668,deeplearning4j,https://stackoverflow.com/questions/453067,so_453067_block_2,ELIGIBLE,dataset/before/so_453067_block_2.java,dataset/after/so_453067_block_2.java,453067/453067_2_recent.java,method,1,20,Agress Yes,Improving Code
343,dengsinkiang,https://stackoverflow.com/questions/58370217,so_58370217_block_2,ELIGIBLE,dataset/before/so_58370217_block_2.java,dataset/after/so_58370217_block_2.java,58370217/58370217_2_recent.java,method,1,45,Agress Yes,Improving Code
